#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2021 12 01 11 50 180  3.8  4.9 99.00 99.00 99.00 999 1019.1  22.7  23.7  17.1 99.0 99.00
2021 12 01 12 00 182  4.5  5.5 99.00 99.00 99.00 999 1019.3  22.7  23.3  17.3 99.0 99.00
2021 12 01 12 10 179  4.3  5.3 99.00 99.00 99.00 999 1019.3  22.8  23.3  17.6 99.0 99.00
2021 12 01 12 20 178  3.8  4.9 99.00 99.00 99.00 999 1019.4  22.7  23.3  17.4 99.0 99.00
2021 12 01 12 30 182  3.7  4.5 99.00 99.00 99.00 999 1019.6  22.7  23.4  17.9 99.0 99.00
2021 12 01 12 40 184  3.6  4.6  0.60  3.85  3.80 105 1019.6  22.7  23.5  17.9 99.0 99.00
2021 12 01 12 50 185  3.5  4.3 99.00 99.00 99.00 999 1019.8  22.7  23.7  17.8 99.0 99.00
2021 12 01 13 00 186  3.4  4.2 99.00 99.00 99.00 999 1019.9  22.6  23.7  17.7 99.0 99.00
2021 12 01 13 10 185  3.3  3.9 99.00 99.00 99.00 999 1020.0  22.7  23.6  17.8 99.0 99.00
2021 12 01 13 20 181  3.2  3.9 99.00 99.00 99.00 999 1020.1  22.7  23.6  17.6 99.0 99.00
2021 12 01 13 30 182  2.8  3.5 99.00 99.00 99.00 999 1020.3  22.7  23.6  17.7 99.0 99.00
2021 12 01 13 40 180  2.6  3.4  0.53  3.70  3.85 113 1020.5  22.8  23.7  17.6 99.0 99.00
2021 12 01 13 50 173  2.7  3.4 99.00 99.00 99.00 999 1020.7  22.9  23.7  17.4 99.0 99.00
2021 12 01 14 00 174  2.7  3.4 99.00 99.00 99.00 999 1020.9  23.0  23.7  17.6 99.0 99.00
2021 12 01 14 10 178  2.9  3.8 99.00 99.00 99.00 999 1021.0  23.1  23.7  17.5 99.0 99.00
2021 12 01 14 20 178  2.4  3.0 99.00 99.00 99.00 999 1021.1  23.2  23.7  17.6 99.0 99.00
2021 12 01 14 30 182  2.2  2.8 99.00 99.00 99.00 999 1021.3  23.2  23.6  17.6 99.0 99.00
2021 12 01 14 40 188  2.1  2.8  0.54  4.35  3.89  85 1021.4  23.2  23.6  17.8 99.0 99.00
2021 12 01 14 50 193  1.9  2.4 99.00 99.00 99.00 999 1021.5  23.2  23.6  17.5 99.0 99.00
2021 12 01 15 00 183  1.7  2.3 99.00 99.00 99.00 999 1021.7  23.4  23.6  17.6 99.0 99.00
2021 12 01 15 10 175  1.7  2.2 99.00 99.00 99.00 999 1021.6  23.5  23.6  17.6 99.0 99.00
2021 12 01 15 20 175  1.8  2.1 99.00 99.00 99.00 999 1021.6  23.5  23.6  17.3 99.0 99.00
2021 12 01 15 30 176  1.7  2.1 99.00 99.00 99.00 999 1021.6  23.5  23.6  17.6 99.0 99.00
2021 12 01 15 40 179  1.8  2.4  0.48  4.00  3.90  98 1021.7  23.5  23.6  17.7 99.0 99.00
2021 12 01 15 50 187  1.8  2.3 99.00 99.00 99.00 999 1021.7  23.5  23.6  17.6 99.0 99.00
2021 12 01 16 00 182  1.7  2.2 99.00 99.00 99.00 999 1021.8  23.5  23.6  17.7 99.0 99.00
2021 12 01 16 10 187  1.7  2.2 99.00 99.00 99.00 999 1021.9  23.5  23.6  17.7 99.0 99.00
2021 12 01 16 20 195  1.6  2.2 99.00 99.00 99.00 999 1021.9  23.5  23.7  17.8 99.0 99.00
2021 12 01 16 30 205  1.5  2.0 99.00 99.00 99.00 999 1021.7  23.4  23.7  17.9 99.0 99.00
2021 12 01 16 40 203  1.7  2.5  0.49  6.25  4.07  93 1021.7  23.4  23.7  17.9 99.0 99.00
2021 12 01 16 50 202  1.9  2.3 99.00 99.00 99.00 999 1021.5  23.4  23.7  17.8 99.0 99.00
2021 12 01 17 00 217  2.0  2.6 99.00 99.00 99.00 999 1021.4  23.4  23.7  18.1 99.0 99.00
2021 12 01 17 10 217  1.6  2.2 99.00 99.00 99.00 999 1021.3  23.3  23.7  18.1 99.0 99.00
2021 12 01 17 20 221  1.6  2.0 99.00 99.00 99.00 999 1021.2  23.4  23.8  18.2 99.0 99.00
2021 12 01 17 30 226  1.6  2.2 99.00 99.00 99.00 999 1021.1  23.3  23.7  18.0 99.0 99.00
2021 12 01 17 40 225  2.0  2.7  0.47  3.85  4.09 111 1020.9  23.3  23.7  18.2 99.0 99.00
2021 12 01 17 50 228  2.1  2.7 99.00 99.00 99.00 999 1020.7  23.2  23.7  18.0 99.0 99.00
2021 12 01 18 00 224  1.9  2.5 99.00 99.00 99.00 999 1020.6  23.3  23.7  18.1 99.0 99.00
2021 12 01 18 10 230  1.8  2.4 99.00 99.00 99.00 999 1020.4  23.3  23.7  18.2 99.0 99.00
2021 12 01 18 20 265  1.5  2.5 99.00 99.00 99.00 999 1020.2  23.3  23.7  18.4 99.0 99.00
2021 12 01 18 30 306  1.7  2.2 99.00 99.00 99.00 999 1020.1  23.4  23.7  19.1 99.0 99.00
2021 12 01 18 40 331  1.7  2.2  0.50  6.25  4.14  98 1020.0  23.2  23.7  19.2 99.0 99.00
2021 12 01 18 50 329  1.8  2.3 99.00 99.00 99.00 999 1019.8  23.1  23.7  19.0 99.0 99.00
2021 12 01 19 00 330  1.6  2.2 99.00 99.00 99.00 999 1019.8  23.2  23.6  19.2 99.0 99.00
2021 12 01 19 10 344  1.7  2.2 99.00 99.00 99.00 999 1019.7  23.1  23.6  19.1 99.0 99.00
2021 12 01 19 20 352  1.7  2.4 99.00 99.00 99.00 999 1019.8  23.0  23.6  18.9 99.0 99.00
2021 12 01 19 30 348  1.7  2.7 99.00 99.00 99.00 999 1019.6  23.0  23.6  19.1 99.0 99.00
2021 12 01 19 40 352  1.3  2.0  0.49  4.35  4.13  87 1019.5  23.0  23.6  18.8 99.0 99.00
2021 12 01 19 50 336  1.0  1.7 99.00 99.00 99.00 999 1019.5  23.1  23.6  18.7 99.0 99.00
2021 12 01 20 00 357  1.5  2.0 99.00 99.00 99.00 999 1019.5  23.1  23.7  18.7 99.0 99.00
2021 12 01 20 10   4  1.2  1.7 99.00 99.00 99.00 999 1019.3  23.1  23.7  18.6 99.0 99.00
2021 12 01 20 20  10  1.1  1.7 99.00 99.00 99.00 999 1019.3  23.1  23.7  18.6 99.0 99.00
2021 12 01 20 30  18  1.3  1.8 99.00 99.00 99.00 999 1019.3  23.0  23.7  18.6 99.0 99.00
2021 12 01 20 40  27  1.4  1.9  0.46  4.55  4.25  78 1019.3  23.0  23.9  18.6 99.0 99.00
2021 12 01 20 50  27  1.2  1.8 99.00 99.00 99.00 999 1019.2  22.9  23.9  18.5 99.0 99.00
2021 12 01 21 00  22  1.5  2.2 99.00 99.00 99.00 999 1019.3  23.0  23.8  18.6 99.0 99.00
2021 12 01 21 10  22  1.3  1.7 99.00 99.00 99.00 999 1019.3  23.0  23.6  18.6 99.0 99.00
2021 12 01 21 20  20  1.7  2.5 99.00 99.00 99.00 999 1019.2  23.0  23.7  18.8 99.0 99.00
2021 12 01 21 30  24  2.4  3.0 99.00 99.00 99.00 999 1019.3  22.9  23.6  18.9 99.0 99.00
2021 12 01 21 40  28  2.8  3.5  0.44  4.55  4.23  87 1019.2  22.9 999.0  19.0 99.0 99.00
2021 12 01 21 50  32  2.9  3.4 99.00 99.00 99.00 999 1019.1  22.8  23.6  18.9 99.0 99.00
2021 12 01 22 00  36  2.8  3.5 99.00 99.00 99.00 999 1019.2  22.8  23.7  18.9 99.0 99.00
2021 12 01 22 10  38  2.9  3.4 99.00 99.00 99.00 999 1019.1  22.8  23.7  18.9 99.0 99.00
2021 12 01 22 20  47  3.0  3.7 99.00 99.00 99.00 999 1019.0  22.8  23.7  19.1 99.0 99.00
2021 12 01 22 30  44  2.9  3.5 99.00 99.00 99.00 999 1019.2  22.8  23.7  19.2 99.0 99.00
2021 12 01 22 40  42  3.2  3.8  0.44  5.88  4.28 107 1019.1  22.8  23.7  19.3 99.0 99.00
2021 12 01 22 50  48  3.1  3.7 99.00 99.00 99.00 999 1019.2  22.8  23.7  19.2 99.0 99.00
2021 12 01 23 00  51  3.2  3.8 99.00 99.00 99.00 999 1019.3  22.8  23.7  19.1 99.0 99.00
2021 12 01 23 10  52  3.2  3.9 99.00 99.00 99.00 999 1019.3  22.9  23.9  19.3 99.0 99.00
2021 12 01 23 20  57  3.2  3.9 99.00 99.00 99.00 999 1019.4  22.9  23.8  19.3 99.0 99.00
2021 12 01 23 30  66  3.1  3.6 99.00 99.00 99.00 999 1019.4  22.9  23.8  19.2 99.0 99.00
2021 12 01 23 40  78  3.1  3.7  0.46  5.88  4.39 108 1019.3  23.0  23.7  19.3 99.0 99.00
2021 12 01 23 50  83  3.2  3.7 99.00 99.00 99.00 999 1019.4  23.0  23.7  19.2 99.0 99.00
2021 12 02 00 00  86  3.4  4.0 99.00 99.00 99.00 999 1019.4  23.1  23.6  19.2 99.0 99.00
2021 12 02 00 10  93  3.2  3.8 99.00 99.00 99.00 999 1019.6  23.2  23.6  19.4 99.0 99.00
2021 12 02 00 20  99  3.8  4.4 99.00 99.00 99.00 999 1019.7  23.2  23.6  19.4 99.0 99.00
2021 12 02 00 30 102  3.9  4.6 99.00 99.00 99.00 999 1019.7  23.3  23.5  19.4 99.0 99.00
2021 12 02 00 40  97  3.8  4.7  0.46  4.76  4.37  93 1019.8  23.3  23.5  19.5 99.0 99.00
2021 12 02 00 50 106  3.7  4.5 99.00 99.00 99.00 999 1019.9  23.3  23.5  19.6 99.0 99.00
2021 12 02 01 00 115  3.6  4.3 99.00 99.00 99.00 999 1020.0  23.3  22.8  19.7 99.0 99.00
2021 12 02 01 10 114  3.7  4.6 99.00 99.00 99.00 999 1020.0  23.2  22.8  19.8 99.0 99.00
2021 12 02 01 20 112  3.8  4.4 99.00 99.00 99.00 999 1020.0  23.2  22.7  19.9 99.0 99.00
2021 12 02 01 30 118  3.8  4.5 99.00 99.00 99.00 999 1020.0  23.2  22.7  20.1 99.0 99.00
2021 12 02 01 40 127  3.3  3.9  0.43  4.55  4.27  97 1020.1  23.1  22.8  20.2 99.0 99.00
2021 12 02 01 50 127  3.3  4.0 99.00 99.00 99.00 999 1020.0  23.0  22.7  20.2 99.0 99.00
2021 12 02 02 00 124  3.2  3.9 99.00 99.00 99.00 999 1020.2  23.0  22.7  20.3 99.0 99.00
2021 12 02 02 10 121  3.0  3.6 99.00 99.00 99.00 999 1020.2  23.0  22.8  20.4 99.0 99.00
2021 12 02 02 20 124  3.2  3.8 99.00 99.00 99.00 999 1020.2  23.0  22.8  20.3 99.0 99.00
2021 12 02 02 30 124  3.2  3.8 99.00 99.00 99.00 999 1020.1  23.1  22.8  20.4 99.0 99.00
2021 12 02 02 40 126  3.2  3.8  0.43  5.00  4.26 115 1020.1  23.1  22.8  20.5 99.0 99.00
2021 12 02 02 50 127  3.2  3.8 99.00 99.00 99.00 999 1020.1  23.0  22.8  20.5 99.0 99.00
2021 12 02 03 00 125  3.5  4.0 99.00 99.00 99.00 999 1020.4  23.1  22.9  20.6 99.0 99.00
2021 12 02 03 10 132  3.6  4.2 99.00 99.00 99.00 999 1020.4  23.1  22.9  20.6 99.0 99.00
2021 12 02 03 20 125  3.5  4.2 99.00 99.00 99.00 999 1020.7  23.1  22.9  20.6 99.0 99.00
2021 12 02 03 30 134  3.8  4.7 99.00 99.00 99.00 999 1020.6  23.2  22.9  20.7 99.0 99.00
2021 12 02 03 40 143  3.7  4.6  0.44  5.56  4.30  99 1020.6  23.1  22.9  20.6 99.0 99.00
2021 12 02 03 50 138  3.4  4.0 99.00 99.00 99.00 999 1020.8  23.1  22.9  20.8 99.0 99.00
2021 12 02 04 00 143  3.6  4.3 99.00 99.00 99.00 999 1020.9  23.1  22.9  20.6 99.0 99.00
2021 12 02 04 10 153  3.3  3.8 99.00 99.00 99.00 999 1020.9  23.1  23.0  20.6 99.0 99.00
2021 12 02 04 20 152  3.2  3.9 99.00 99.00 99.00 999 1020.9  23.0  23.0  20.4 99.0 99.00
2021 12 02 04 30 152  3.4  4.0 99.00 99.00 99.00 999 1020.8  23.0  22.9  20.4 99.0 99.00
2021 12 02 04 40 150  3.3  4.0  0.42  4.35  3.98 105 1020.7  23.1  23.0  20.5 99.0 99.00
2021 12 02 04 50 149  3.4  4.1 99.00 99.00 99.00 999 1020.7  23.0  23.0  20.3 99.0 99.00
2021 12 02 05 00 155  3.5  4.3 99.00 99.00 99.00 999 1020.8  23.1  23.0  20.4 99.0 99.00
2021 12 02 05 10 157  3.5  4.3 99.00 99.00 99.00 999 1020.8  23.1  22.9  20.5 99.0 99.00
2021 12 02 05 20 159  3.2  4.0 99.00 99.00 99.00 999 1020.7  23.1  22.9  20.7 99.0 99.00
2021 12 02 05 30 165  3.3  4.0 99.00 99.00 99.00 999 1020.7  23.1  22.9  20.6 99.0 99.00
2021 12 02 05 40 163  3.5  4.1  0.40  4.55  4.06 101 1020.7  23.1  22.9  20.4 99.0 99.00
2021 12 02 05 50 166  3.7  4.4 99.00 99.00 99.00 999 1020.6  23.2  22.9  20.5 99.0 99.00
2021 12 02 06 00 162  3.6  4.2 99.00 99.00 99.00 999 1020.7  23.2  22.9  20.3 99.0 99.00
2021 12 02 06 10 154  3.2  3.9 99.00 99.00 99.00 999 1020.7  23.3  22.9  20.6 99.0 99.00
2021 12 02 06 20 157  3.4  3.9 99.00 99.00 99.00 999 1020.6  23.2  22.9  20.7 99.0 99.00
2021 12 02 06 30 160  3.5  4.2 99.00 99.00 99.00 999 1020.5  23.1  22.8  20.5 99.0 99.00
2021 12 02 06 40 163  3.3  3.8  0.43  4.35  3.90 101 1020.5  23.1  22.8  20.6 99.0 99.00
2021 12 02 06 50 161  3.5  4.2 99.00 99.00 99.00 999 1020.4  23.1  22.8  20.5 99.0 99.00
2021 12 02 07 00 164  3.5  4.2 99.00 99.00 99.00 999 1020.3  23.1  22.7  20.5 99.0 99.00
2021 12 02 07 10 172  3.8  4.7 99.00 99.00 99.00 999 1020.2  23.1  22.7  20.4 99.0 99.00
2021 12 02 07 20 176  3.8  4.6 99.00 99.00 99.00 999 1020.1  23.2  22.7  20.5 99.0 99.00
2021 12 02 07 30 178  3.9  4.8 99.00 99.00 99.00 999 1020.1  23.2  22.7  20.5 99.0 99.00
2021 12 02 07 40 178  4.1  4.8  0.44  4.35  3.98  95 1020.2  23.2  22.7  20.5 99.0 99.00
2021 12 02 07 50 173  3.9  4.8 99.00 99.00 99.00 999 1020.1  23.2  22.6  20.4 99.0 99.00
2021 12 02 08 00 170  4.1  4.9 99.00 99.00 99.00 999 1020.1  23.2  22.6  20.4 99.0 99.00
2021 12 02 08 10 168  3.9  4.7 99.00 99.00 99.00 999 1020.0  23.2  22.6  20.5 99.0 99.00
2021 12 02 08 20 161  3.6  4.3 99.00 99.00 99.00 999 1020.0  23.2  22.6  20.5 99.0 99.00
2021 12 02 08 30 157  3.3  4.1 99.00 99.00 99.00 999 1020.0  23.2  22.5  20.7 99.0 99.00
2021 12 02 08 40 162  3.4  4.2  0.44  5.88  4.00 109 1020.0  23.1  22.5  20.6 99.0 99.00
2021 12 02 08 50 161  3.0  3.8 99.00 99.00 99.00 999 1019.9  23.1  22.5  20.8 99.0 99.00
2021 12 02 09 00 163  3.1  3.9 99.00 99.00 99.00 999 1019.9  23.0  22.5  20.6 99.0 99.00
2021 12 02 09 10 162  2.8  3.5 99.00 99.00 99.00 999 1019.9  23.0  22.5  20.7 99.0 99.00
2021 12 02 09 20 162  2.7  3.3 99.00 99.00 99.00 999 1019.9  23.0  22.5  20.7 99.0 99.00
2021 12 02 09 30 163  2.8  3.4 99.00 99.00 99.00 999 1019.8  23.0  22.5  20.8 99.0 99.00
2021 12 02 09 40 159  2.4  2.8  0.45  5.26  4.06 108 1019.9  23.0  22.5  20.9 99.0 99.00
2021 12 02 09 50 153  2.4  2.9 99.00 99.00 99.00 999 1019.9  23.0  22.5  20.9 99.0 99.00
2021 12 02 10 00 155  2.3  2.9 99.00 99.00 99.00 999 1020.0  23.0  22.5  20.9 99.0 99.00
2021 12 02 10 10 158  2.2  2.9 99.00 99.00 99.00 999 1020.0  23.0  22.5  20.9 99.0 99.00
2021 12 02 10 20 166  2.1  2.5 99.00 99.00 99.00 999 1020.0  23.0  22.5  20.9 99.0 99.00
2021 12 02 10 30 159  2.0  2.5 99.00 99.00 99.00 999 1020.1  22.9  22.5  20.8 99.0 99.00
2021 12 02 10 40 158  1.9  2.3  0.45  5.56  4.29 122 1020.1  22.9  22.5  20.9 99.0 99.00
2021 12 02 10 50 151  1.8  2.2 99.00 99.00 99.00 999 1020.1  22.9  22.5  20.9 99.0 99.00
2021 12 02 11 00 148  1.7  2.0 99.00 99.00 99.00 999 1020.1  22.9  22.5  21.0 99.0 99.00
2021 12 02 11 10 139  1.9  2.3 99.00 99.00 99.00 999 1020.1  22.9  22.5  21.0 99.0 99.00
2021 12 02 11 20 130  1.9  2.3 99.00 99.00 99.00 999 1020.2  22.9  22.5  21.0 99.0 99.00
2021 12 02 11 30 122  2.0  2.4 99.00 99.00 99.00 999 1020.2  22.9  22.5  21.0 99.0 99.00
2021 12 02 11 40 127  2.0  2.4  0.44  5.88  4.34 116 1020.2  22.9  22.5  21.0 99.0 99.00
2021 12 02 11 50 126  1.9  2.4 99.00 99.00 99.00 999 1020.2  22.9  22.5  21.0 99.0 99.00
2021 12 02 12 00 122  2.1  2.6 99.00 99.00 99.00 999 1020.3  22.9  22.5  21.1 99.0 99.00
2021 12 02 12 10 119  2.0  2.4 99.00 99.00 99.00 999 1020.4  22.9  22.5  21.0 99.0 99.00
2021 12 02 12 20 112  2.1  2.5 99.00 99.00 99.00 999 1020.5  22.9  22.4  21.0 99.0 99.00
2021 12 02 12 30 117  1.9  2.5 99.00 99.00 99.00 999 1020.7  22.9  22.5  21.0 99.0 99.00
2021 12 02 12 40 106  1.7  2.0  0.45  5.56  4.45 116 1020.6  22.9  22.5  21.1 99.0 99.00
2021 12 02 12 50 101  2.0  2.4 99.00 99.00 99.00 999 1020.7  22.9  22.4  21.2 99.0 99.00
2021 12 02 13 00 100  2.1  2.4 99.00 99.00 99.00 999 1020.7  22.9  22.4  21.2 99.0 99.00
2021 12 02 13 10  99  2.2  2.5 99.00 99.00 99.00 999 1020.8  22.9  22.4  21.2 99.0 99.00
2021 12 02 13 20 100  2.3  2.8 99.00 99.00 99.00 999 1020.9  22.9  22.5  21.2 99.0 99.00
2021 12 02 13 30  97  2.6  3.0 99.00 99.00 99.00 999 1020.9  22.9  22.5  21.2 99.0 99.00
2021 12 02 13 40  98  2.7  3.2  0.44  5.88  4.42 117 1021.2  22.9  22.5  21.2 99.0 99.00
2021 12 02 13 50  98  2.6  2.9 99.00 99.00 99.00 999 1021.2  23.0  22.5  21.3 99.0 99.00
2021 12 02 14 00  95  2.9  3.3 99.00 99.00 99.00 999 1021.3  23.0  22.5  21.3 99.0 99.00
2021 12 02 14 10 105  3.0  3.4 99.00 99.00 99.00 999 1021.5  23.0  22.5  21.2 99.0 99.00
2021 12 02 14 20 109  2.7  3.3 99.00 99.00 99.00 999 1021.6  23.1  22.5  21.2 99.0 99.00
2021 12 02 14 30 110  2.5  2.9 99.00 99.00 99.00 999 1021.7  23.2  22.4  21.2 99.0 99.00
2021 12 02 14 40 110  2.5  2.9  0.43  5.56  4.43 120 1021.8  23.2  22.3  21.2 99.0 99.00
2021 12 02 14 50 108  2.4  2.9 99.00 99.00 99.00 999 1022.0  23.3  22.3  21.3 99.0 99.00
2021 12 02 15 00 111  2.4  2.7 99.00 99.00 99.00 999 1022.0  23.3  22.5  21.3 99.0 99.00
2021 12 02 15 10 111  2.2  2.5 99.00 99.00 99.00 999 1022.1  23.3  22.4  21.3 99.0 99.00
2021 12 02 15 20 113  2.1  2.5 99.00 99.00 99.00 999 1022.2  23.3  22.5  21.3 99.0 99.00
2021 12 02 15 30 119  2.1  2.5 99.00 99.00 99.00 999 1022.3  23.4  22.3  21.3 99.0 99.00
2021 12 02 15 40 113  1.6  2.0  0.45  5.88  4.44 124 1022.4  23.3  22.5  21.4 99.0 99.00
2021 12 02 15 50 113  1.4  1.7 99.00 99.00 99.00 999 1022.4  23.4  22.6  21.5 99.0 99.00
2021 12 02 16 00 116  1.6  1.8 99.00 99.00 99.00 999 1022.4  23.4  22.5  21.4 99.0 99.00
2021 12 02 16 10 115  1.5  1.8 99.00 99.00 99.00 999 1022.4  23.4  22.7  21.4 99.0 99.00
2021 12 02 16 20 110  1.5  1.7 99.00 99.00 99.00 999 1022.4  23.4  22.5  21.4 99.0 99.00
2021 12 02 16 30 103  1.6  1.9 99.00 99.00 99.00 999 1022.4  23.4  22.1  21.5 99.0 99.00
2021 12 02 16 40 106  1.4  1.7  0.50  5.26  4.37 114 1022.4  23.4  22.2  21.5 99.0 99.00
2021 12 02 16 50 100  1.5  1.8 99.00 99.00 99.00 999 1022.3  23.4  22.0  21.5 99.0 99.00
2021 12 02 17 00 103  1.7  1.9 99.00 99.00 99.00 999 1022.2  23.4  22.0  21.4 99.0 99.00
2021 12 02 17 10 113  1.6  1.9 99.00 99.00 99.00 999 1022.0  23.4  22.0  21.4 99.0 99.00
2021 12 02 17 20 118  1.7  2.1 99.00 99.00 99.00 999 1022.0  23.5  22.0  21.5 99.0 99.00
2021 12 02 17 30 122  1.7  2.0 99.00 99.00 99.00 999 1021.9  23.5  22.0  21.5 99.0 99.00
2021 12 02 17 40 123  1.6  2.0  0.48  5.26  4.39 126 1021.8  23.5  22.0  21.4 99.0 99.00
2021 12 02 17 50 123  1.6  2.0 99.00 99.00 99.00 999 1021.7  23.5  22.0  21.4 99.0 99.00
2021 12 02 18 00 112  1.6  2.0 99.00 99.00 99.00 999 1021.5  23.5  22.0  21.4 99.0 99.00
2021 12 02 18 10 108  1.8  2.0 99.00 99.00 99.00 999 1021.3  23.5  22.0  21.5 99.0 99.00
2021 12 02 18 20 112  1.6  1.9 99.00 99.00 99.00 999 1021.1  23.5  22.0  21.5 99.0 99.00
2021 12 02 18 30 111  1.7  2.0 99.00 99.00 99.00 999 1021.0  23.5  22.0  21.5 99.0 99.00
2021 12 02 18 40 111  2.1  2.7  0.47  5.88  4.26 116 1020.8  23.5  22.0  21.5 99.0 99.00
2021 12 02 18 50 110  2.7  3.5 99.00 99.00 99.00 999 1020.6  23.5  22.0  21.6 99.0 99.00
2021 12 02 19 00 103  3.0  3.5 99.00 99.00 99.00 999 1020.4  23.5  22.0  21.6 99.0 99.00
2021 12 02 19 10 100  2.8  3.5 99.00 99.00 99.00 999 1020.3  23.4  22.0  21.6 99.0 99.00
2021 12 02 19 20  98  3.1  3.6 99.00 99.00 99.00 999 1020.1  23.4  22.0  21.6 99.0 99.00
2021 12 02 19 30  96  2.9  3.4 99.00 99.00 99.00 999 1020.1  23.4  22.0  21.5 99.0 99.00
2021 12 02 19 40  96  2.6  3.2  0.56  5.88  4.25 116 1020.0  23.4  22.0  21.5 99.0 99.00
2021 12 02 19 50 103  2.7  3.2 99.00 99.00 99.00 999 1019.8  23.4  22.0  21.5 99.0 99.00
2021 12 02 20 00 109  2.4  2.9 99.00 99.00 99.00 999 1019.8  23.4  22.0  21.5 99.0 99.00
2021 12 02 20 10 110  2.1  2.5 99.00 99.00 99.00 999 1019.8  23.4  22.0  21.6 99.0 99.00
2021 12 02 20 20 111  2.2  2.7 99.00 99.00 99.00 999 1019.7  23.3  22.0  21.5 99.0 99.00
2021 12 02 20 30 109  2.1  2.5 99.00 99.00 99.00 999 1019.6  23.3  22.0  21.5 99.0 99.00
2021 12 02 20 40 108  2.6  3.0  0.53  5.88  4.09 115 1019.5  23.3  22.0  21.5 99.0 99.00
2021 12 02 20 50 108  2.7  3.0 99.00 99.00 99.00 999 1019.5  23.3  22.0  21.5 99.0 99.00
2021 12 02 21 00  99  2.9  3.4 99.00 99.00 99.00 999 1019.3  23.3  22.0  21.5 99.0 99.00
2021 12 02 21 10  98  3.0  3.5 99.00 99.00 99.00 999 1019.3  23.2  22.1  21.5 99.0 99.00
2021 12 02 21 20  99  3.3  3.9 99.00 99.00 99.00 999 1019.2  23.2  22.1  21.5 99.0 99.00
2021 12 02 21 30  95  3.3  3.8 99.00 99.00 99.00 999 1019.2  23.2  22.3  21.5 99.0 99.00
2021 12 02 21 40  97  3.5  4.1  0.52  5.56  4.06 105 1019.0  23.2  22.2  21.5 99.0 99.00
2021 12 02 21 50 101  4.0  4.6 99.00 99.00 99.00 999 1019.0  23.2  22.3  21.5 99.0 99.00
2021 12 02 22 00  99  4.0  4.6 99.00 99.00 99.00 999 1019.0  23.2  22.3  21.5 99.0 99.00
2021 12 02 22 10  95  3.6  4.2 99.00 99.00 99.00 999 1019.0  23.2  22.3  21.5 99.0 99.00
2021 12 02 22 20  92  3.4  3.9 99.00 99.00 99.00 999 1019.0  23.2  22.4  21.5 99.0 99.00
2021 12 02 22 30  93  3.5  4.3 99.00 99.00 99.00 999 1019.1  23.2  22.4  21.5 99.0 99.00
2021 12 02 22 40  93  3.6  4.1  0.55  5.88  3.96 125 1019.1  23.3  22.4  21.6 99.0 99.00
2021 12 02 22 50  98  3.8  4.4 99.00 99.00 99.00 999 1019.0  23.2  22.5  21.5 99.0 99.00
2021 12 02 23 00 100  3.9  4.5 99.00 99.00 99.00 999 1019.0  23.2  22.4  21.5 99.0 99.00
2021 12 02 23 10 105  4.0  4.7 99.00 99.00 99.00 999 1019.0  23.2  22.5  21.5 99.0 99.00
2021 12 02 23 20 104  4.0  4.7 99.00 99.00 99.00 999 1019.0  23.1  22.5  21.4 99.0 99.00
2021 12 02 23 30 104  4.0  4.8 99.00 99.00 99.00 999 1019.0  23.1  22.5  21.5 99.0 99.00
2021 12 02 23 40 106  4.0  4.7  0.53  5.88  3.88 113 1019.0  23.1  22.5  21.6 99.0 99.00
2021 12 02 23 50 105  3.8  4.5 99.00 99.00 99.00 999 1019.1  23.1  22.5  21.6 99.0 99.00
2021 12 03 00 00 102  3.8  4.8 99.00 99.00 99.00 999 1019.0  23.1  22.5  21.6 99.0 99.00
2021 12 03 00 10 103  4.1  4.7 99.00 99.00 99.00 999 1019.2  23.1  22.5  21.6 99.0 99.00
2021 12 03 00 20 104  4.3  5.4 99.00 99.00 99.00 999 1019.2  23.1  22.4  21.5 99.0 99.00
2021 12 03 00 30 105  3.9  4.6 99.00 99.00 99.00 999 1019.2  23.1  22.4  21.6 99.0 99.00
2021 12 03 00 40 111  3.6  4.5  0.55  5.26  3.93 125 1019.4  23.1 999.0  21.5 99.0 99.00
2021 12 03 00 50 116  3.8  4.8 99.00 99.00 99.00 999 1019.4  23.2  22.3  21.6 99.0 99.00
2021 12 03 01 00 121  4.1  5.0 99.00 99.00 99.00 999 1019.5  23.2  22.3  21.5 99.0 99.00
2021 12 03 01 10 128  4.0  4.9 99.00 99.00 99.00 999 1019.5  23.2  22.3  21.6 99.0 99.00
2021 12 03 01 20 130  3.7  4.6 99.00 99.00 99.00 999 1019.5  23.1  22.3  21.5 99.0 99.00
2021 12 03 01 30 130  3.9  4.8 99.00 99.00 99.00 999 1019.5  23.1  22.3  21.5 99.0 99.00
2021 12 03 01 40 123  4.0  4.6  0.58  5.88  3.77 111 1019.6  23.1  22.3  21.6 99.0 99.00
2021 12 03 01 50 124  4.3  5.0 99.00 99.00 99.00 999 1019.6  23.1  22.3  21.5 99.0 99.00
2021 12 03 02 00 125  4.1  4.8 99.00 99.00 99.00 999 1019.7  23.1  22.3  21.5 99.0 99.00
2021 12 03 02 10 125  4.1  5.3 99.00 99.00 99.00 999 1019.7  23.1  22.3  21.5 99.0 99.00
